Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal [Pa]	LWArealGemittelt [Pa]	LWA[Pa]
171.5	 4.88187292923029E-4	 106280.95741323411	 120981.43148256799	 120981.43148256795	 
171.60000000000002	 4.882324959930053E-4	 106240.76487318834	 120820.36124223963	 120820.36124223958	 
171.7	 4.882772124504826E-4	 106199.89631483596	 120659.5145371284	 120659.51453712836	 
171.8	 4.883214422986847E-4	 106159.24034229593	 120498.89610092134	 120498.8961009213	 
171.89999999999998	 4.88365185540719E-4	 106121.39059401216	 120338.51812692633	 120338.51812692628	 
172.0	 4.884084421795764E-4	 106084.01091437828	 120178.39349256382	 120178.39349256377	 
172.10000000000002	 4.884512122181291E-4	 106046.46661231878	 120018.5287523842	 120018.52875238415	 
172.2	 4.884934956591301E-4	 106009.74606311972	 119858.93126762297	 119858.93126762293	 
172.3	 4.885352925052115E-4	 105972.08317982452	 119699.60668419914	 119699.6066841991	 
172.39999999999998	 4.885766027588839E-4	 105934.09205854306	 119540.55806012331	 119540.55806012327	 
172.5	 4.886174264225349E-4	 105895.92336289087	 119381.79012210925	 119381.7901221092	 
172.60000000000002	 4.886577634984274E-4	 105855.78061689548	 119223.30377809705	 119223.303778097	 
172.7	 4.886976139887001E-4	 105815.04519355451	 119065.09887490948	 119065.09887490944	 
172.8	 4.887369778953645E-4	 105773.17182971013	 118907.17706486919	 118907.17706486915	 
172.90000000000003	 4.887758552203049E-4	 105730.56674961855	 118749.53958100142	 118749.53958100137	 
173.0	 4.88814245965277E-4	 105686.25874046523	 118592.18619587699	 118592.18619587694	 
173.09999999999997	 4.888521501319071E-4	 105639.98414092291	 118435.11357772879	 118435.11357772874	 
173.2	 4.888895677216907E-4	 105593.57279080851	 118278.31996098532	 118278.31996098527	 
173.3	 4.889264987359914E-4	 105545.72528508768	 118121.80478374167	 118121.80478374162	 
173.39999999999998	 4.889629431760403E-4	 105500.62588005335	 117965.57663563229	 117965.57663563224	 
173.5	 4.889989010429346E-4	 105457.67288234166	 117809.65309046606	 117809.65309046602	 
173.60000000000002	 4.890343723376372E-4	 105416.53251620897	 117654.04963075515	 117654.04963075511	 
173.70000000000005	 4.890693570609744E-4	 105377.60748188403	 117498.78213972556	 117498.78213972552	 
173.8	 4.891038552136365E-4	 105340.5770013348	 117343.86693721035	 117343.8669372103	 
173.89999999999998	 4.891378667961758E-4	 105304.27590293667	 117189.31671936218	 117189.31671936213	 
174.0	 4.891713918090064E-4	 105269.46684115176	 117035.14329560546	 117035.14329560542	 
174.10000000000002	 4.892044302524022E-4	 105238.22400362312	 116881.36613812127	 116881.36613812123	 
174.2	 4.892369821264972E-4	 105208.023683257	 116728.00380434563	 116728.00380434559	 
174.3	 4.89269047431284E-4	 105179.10102879476	 116575.06898100315	 116575.0689810031	 
174.40000000000003	 4.893006261666125E-4	 105150.95819126617	 116422.57378499354	 116422.5737849935	 
174.5	 4.893317183321901E-4	 105123.09169241034	 116270.52770468924	 116270.5277046892	 
174.59999999999997	 4.8936232392758E-4	 105095.77292810829	 116118.93965734949	 116118.93965734945	 
174.7	 4.893924429522008E-4	 105067.24423245613	 115967.81440341736	 115967.81440341732	 
174.8	 4.894220754053248E-4	 105038.24198989317	 115817.15375827714	 115817.1537582771	 
174.90000000000003	 4.894512212860787E-4	 105010.53809973299	 115666.96665282642	 115666.96665282638	 
175.0	 4.894798805934415E-4	 104981.93535373754	 115517.26080039461	 115517.26080039458	 
175.10000000000002	 4.895080533262444E-4	 104953.583683257	 115368.0408812202	 115368.04088122016	 
175.2	 4.895357394831694E-4	 104924.82944984741	 115219.31213793531	 115219.31213793528	 
175.3	 4.895629390627496E-4	 104895.41526220436	 115071.07707779069	 115071.07707779066	 
175.39999999999998	 4.895896520633672E-4	 104865.35022787948	 114923.33822264537	 114923.33822264534	 
175.5	 4.89615878483254E-4	 104834.17247044232	 114776.09658926199	 114776.09658926196	 
175.60000000000002	 4.896416183204894E-4	 104805.42912948127	 114629.36267134844	 114629.36267134841	 
175.7	 4.89666871573001E-4	 104778.53018211287	 114483.1563053345	 114483.15630533447	 
175.8	 4.896916382385628E-4	 104753.88331712427	 114337.49709126352	 114337.49709126349	 
175.89999999999998	 4.897159183147955E-4	 104730.86793954989	 114192.40426474984	 114192.40426474981	 
176.0	 4.897397117991649E-4	 104708.44116609456	 114047.89197538998	 114047.89197538995	 
176.10000000000002	 4.89763018688982E-4	 104687.38922101443	 113903.97373331437	 113903.97373331434	 
176.2	 4.897858389814022E-4	 104667.48317982453	 113760.66505749902	 113760.66505749899	 
176.3	 4.898081726734244E-4	 104647.609495614	 113617.97716531927	 113617.97716531924	 
176.40000000000003	 4.898300197618906E-4	 104628.80400362313	 113475.92113534619	 113475.92113534616	 
176.5	 4.898513802434854E-4	 104609.30766495036	 113334.50562304008	 113334.50562304005	 
176.59999999999997	 4.898722541147354E-4	 104589.88153222721	 113193.7358651569	 113193.73586515686	 
176.7	 4.898926413720083E-4	 104569.48075419523	 113053.61601046605	 113053.61601046602	 
176.8	 4.89912542011513E-4	 104546.99118897786	 112914.14241169293	 112914.1424116929	 
176.89999999999998	 4.899319560292987E-4	 104521.92244755909	 112775.30533250682	 112775.30533250679	 
177.0	 4.899508834212542E-4	 104494.51137204417	 112637.09365581072	 112637.09365581069	 
177.10000000000002	 4.899693241831077E-4	 104464.43672673528	 112499.4954589026	 112499.49545890257	 
177.20000000000005	 4.899872783104264E-4	 104432.21649790232	 112362.49919720447	 112362.49919720444	 
177.3	 4.900047457986154E-4	 104398.55553680388	 112226.09746298283	 112226.0974629828	 
177.39999999999998	 4.900217266429181E-4	 104363.7313720442	 112090.28609911018	 112090.28609911015	 
177.5	 4.900382208384156E-4	 104328.2503651792	 111955.06370203354	 111955.06370203351	 
177.60000000000002	 4.900542283800257E-4	 104292.18299675817	 111820.43091020317	 111820.43091020314	 
177.7	 4.900697492625026E-4	 104255.76244755909	 111686.38941153069	 111686.38941153066	 
177.8	 4.900847834804373E-4	 104218.67796243318	 111552.94045625044	 111552.9404562504	 
177.90000000000003	 4.900993310282565E-4	 104182.27690980163	 111420.08935546878	 111420.08935546875	 
178.0	 4.901133919002218E-4	 104146.3779624332	 111287.8461077746	 111287.84610777457	 
178.09999999999997	 4.901269660904309E-4	 104109.19297387487	 111156.21266919601	 111156.21266919599	 
178.2	 4.901400535928156E-4	 104070.22789378333	 111025.18141319376	 111025.18141319373	 
178.3	 4.901526544011425E-4	 104030.8270699847	 110894.74797296055	 110894.74797296053	 
178.40000000000003	 4.901647685090121E-4	 103989.63842009909	 110764.90765535412	 110764.9076553541	 
178.5	 4.901763959098591E-4	 103946.99686403503	 110635.65116981712	 110635.6511698171	 
178.60000000000002	 4.901875365969516E-4	 103904.91732170095	 110506.9790808325	 110506.97908083248	 
178.7	 4.901981905633909E-4	 103862.70162376043	 110378.89754925459	 110378.89754925456	 
178.8	 4.902083578021114E-4	 103822.76629195269	 110251.42038128615	 110251.42038128612	 
178.89999999999998	 4.90218038305881E-4	 103782.6676191838	 110124.5613515668	 110124.56135156676	 
179.0	 4.902272320672988E-4	 103743.0493583142	 109998.32630343424	 109998.32630343421	 
179.10000000000002	 4.902359390787977E-4	 103703.97215007624	 109872.72427284694	 109872.72427284691	 
179.2	 4.90244159332642E-4	 103665.60652078562	 109747.7661782748	 109747.76617827477	 
179.3	 4.902518928209282E-4	 103626.53100591149	 109623.4571193149	 109623.45711931487	 
179.39999999999998	 4.902591395355847E-4	 103586.80427822273	 109499.7949536291	 109499.79495362907	 
179.5	 4.902658994683717E-4	 103546.92848874902	 109376.78002174925	 109376.78002174922	 
179.60000000000002	 4.902721726108806E-4	 103504.95009057967	 109254.40546878727	 109254.40546878724	 
179.7	 4.902779589545346E-4	 103462.36752765063	 109132.66197553856	 109132.66197553853	 
179.8	 4.902832584905881E-4	 103421.09379767349	 109011.55670909007	 109011.55670909004	 
179.90000000000003	 4.902880712101267E-4	 103380.65041094582	 108891.10396128133	 108891.1039612813	 
180.0	 4.902923971040671E-4	 103341.09169241032	 108771.31606573689	 108771.31606573686	 
180.09999999999997	 4.902962361631573E-4	 103303.66299675817	 108652.2121330339	 108652.21213303387	 
180.2	 4.902995883779759E-4	 103266.55031941262	 108533.80856670396	 108533.80856670393	 
180.3	 4.903024537389329E-4	 103231.25503337143	 108416.12042692247	 108416.12042692244	 
180.39999999999998	 4.903048322362694E-4	 103195.1555825705	 108299.1411880084	 108299.14118800838	 
180.5	 4.903067238600568E-4	 103158.95022787944	 108182.82933475201	 108182.82933475198	 
180.60000000000002	 4.90308128600198E-4	 103123.48578852016	 108067.19092015205	 108067.19092015202	 
180.70000000000005	 4.90309046446427E-4	 103087.52647501903	 107952.2327088106	 107952.23270881057	 
180.8	 4.903094773883081E-4	 103052.21237890919	 107837.96094252176	 107837.96094252173	 
180.89999999999998	 4.903094214152376E-4	 103016.5562233028	 107724.38261388503	 107724.382613885	 
181.0	 4.903088785164423E-4	 102981.90629195265	 107611.5067803723	 107611.50678037228	 
181.10000000000002	 4.903078486809804E-4	 102947.54752765063	 107499.34610646043	 107499.3461064604	 
181.2	 4.903063318977412E-4	 102915.8141180396	 107387.92429888193	 107387.9242988819	 
181.3	 4.903043281554459E-4	 102884.09338577418	 107277.26359753519	 107277.26359753516	 
181.40000000000003	 4.903018374426468E-4	 102855.07489607164	 107167.38570333879	 107167.38570333876	 
181.5	 4.902988597477279E-4	 102827.12391208996	 107058.31895207152	 107058.3189520715	 
181.59999999999997	 4.90295395058905E-4	 102798.72025076275	 106950.0728263314	 106950.07282633136	 
181.7	 4.902914433642263E-4	 102772.7857427536	 106842.66567508648	 106842.66567508645	 
181.8	 4.902870046515719E-4	 102744.95352307396	 106736.1067652515	 106736.10676525148	 
181.90000000000003	 4.902820789086537E-4	 102718.16350019067	 106630.39642399036	 106630.39642399033	 
182.0	 4.90276666123017E-4	 102691.84226449269	 106525.54999344573	 106525.5499934457	 
182.10000000000002	 4.902707662820392E-4	 102666.24473588861	 106421.58091220896	 106421.58091220893	 
182.2	 4.902643793729314E-4	 102641.1785116323	 106318.50313747086	 106318.50313747083	 
182.3	 4.902575053827373E-4	 102618.37787090005	 106216.34128640412	 106216.34128640409	 
182.39999999999998	 4.902501442983346E-4	 102596.26107456136	 106115.121372142	 106115.12137214198	 
182.5	 4.902422961064344E-4	 102575.38263062543	 106014.86279582593	 106014.8627958259	 
182.60000000000002	 4.902339607935822E-4	 102553.31416380622	 105915.57183007343	 105915.5718300734	 
182.70000000000005	 4.90225138346158E-4	 102530.4348503051	 105817.23993356779	 105817.23993356776	 
182.8	 4.902158287503762E-4	 102509.39237890916	 105719.8802417194	 105719.88024171937	 
182.89999999999998	 4.902060319922865E-4	 102486.96642925244	 105623.50149734165	 105623.50149734163	 
183.0	 4.901957480577735E-4	 102462.92876334855	 105528.08643430805	 105528.08643430802	 
183.10000000000002	 4.901849769325586E-4	 102436.406703852	 105433.6084479809	 105433.60844798088	 
183.2	 4.901737186021984E-4	 102409.4300905797	 105340.05049409613	 105340.0504940961	 
183.3	 4.901619730520865E-4	 102380.54885488172	 105247.3990529057	 105247.39905290568	 
183.40000000000003	 4.901497402674536E-4	 102352.89832856592	 105155.65203783585	 105155.65203783583	 
183.5	 4.901370202333673E-4	 102325.3975047673	 105064.82358809307	 105064.82358809304	 
183.59999999999997	 4.901238129347334E-4	 102299.5422644927	 104974.93152109726	 104974.93152109723	 
183.7	 4.901101183562961E-4	 102274.90798531656	 104886.00280966493	 104886.0028096649	 
183.8	 4.900959364826378E-4	 102248.46954138059	 104798.03536830984	 104798.03536830981	 
183.90000000000003	 4.900812672981805E-4	 102223.41860316548	 104711.02849457123	 104711.0284945712	 
184.0	 4.90066110787186E-4	 102198.07311117461	 104624.99422703848	 104624.99422703845	 
184.10000000000002	 4.900504669337562E-4	 102173.25031941263	 104539.93705229546	 104539.93705229543	 
184.20000000000005	 4.900343357218338E-4	 102146.44487318839	 104455.84575804793	 104455.8457580479	 
184.3	 4.900177171352024E-4	 102120.54350019064	 104372.71231306068	 104372.71231306065	 
184.39999999999998	 4.900006111574881E-4	 102090.65256197554	 104290.50889072567	 104290.50889072564	 
184.5	 4.899830177721594E-4	 102060.39004481307	 104209.19491701311	 104209.19491701308	 
184.60000000000002	 4.899649369625268E-4	 102030.86615465289	 104128.77408396697	 104128.77408396694	 
184.7	 4.899463687117456E-4	 101999.927481884	 104049.2394896828	 104049.23948968278	 
184.8	 4.899273130028148E-4	 101968.12890064831	 103970.5680184106	 103970.56801841057	 
184.90000000000003	 4.899077698185781E-4	 101935.82102879479	 103892.74488821419	 103892.74488821416	 
185.0	 4.898877391417248E-4	 101904.49507913798	 103815.77371654312	 103815.77371654309	 
185.10000000000002	 4.898672209547904E-4	 101871.56597158655	 103739.64631657004	 103739.64631657001	 
185.2	 4.898462152401571E-4	 101837.51013634627	 103664.33345134635	 103664.33345134632	 
185.3	 4.898247219800544E-4	 101802.16505625474	 103589.80822156557	 103589.80822156554	 
185.40000000000003	 4.898027411565604E-4	 101766.78194412657	 103516.05334220911	 103516.05334220908	 
185.5	 4.897802727516018E-4	 101730.16876334853	 103443.05148398233	 103443.0514839823	 
185.60000000000002	 4.897573167469551E-4	 101695.35681826844	 103370.80565926793	 103370.8056592679	 
185.7	 4.897338731242468E-4	 101662.91951849728	 103299.35947938825	 103299.35947938822	 
185.8	 4.897099418649548E-4	 101632.32775648356	 103228.75769985285	 103228.75769985282	 
185.89999999999998	 4.896855229504092E-4	 101602.73823703275	 103159.02978645297	 103159.02978645294	 
186.0	 4.896606163617916E-4	 101573.49736746751	 103090.18789032414	 103090.18789032412	 
186.10000000000002	 4.896352220801386E-4	 101546.31315694122	 103022.25714998027	 103022.25714998024	 
186.20000000000005	 4.896093400863398E-4	 101520.06102879476	 102955.27001563455	 102955.27001563452	 
186.3	 4.89582970361141E-4	 101494.31494183822	 102889.24020052746	 102889.24020052743	 
186.39999999999998	 4.895561128851428E-4	 101467.88720728445	 102824.1609174605	 102824.16091746047	 
186.5	 4.895287676388036E-4	 101443.95892353161	 102760.05112880452	 102760.0511288045	 
186.60000000000002	 4.89500934602439E-4	 101418.3146672387	 102696.91568787445	 102696.91568787444	 
186.7	 4.894726137562231E-4	 101394.0937976735	 102634.74559928398	 102634.74559928397	 
186.8	 4.894438050801896E-4	 101370.96359172385	 102573.56930123076	 102573.56930123075	 
186.90000000000003	 4.894145085542329E-4	 101348.84725305105	 102513.41006096994	 102513.41006096992	 
187.0	 4.893847241581081E-4	 101328.73356884053	 102454.30456819136	 102454.30456819135	 
187.09999999999997	 4.89354451871433E-4	 101309.19535373755	 102396.2836763635	 102396.28367636348	 
187.2	 4.893236916736885E-4	 101292.27494183824	 102339.38981651307	 102339.38981651305	 
187.3	 4.892924435442196E-4	 101273.22253909227	 102283.62454126246	 102283.62454126244	 
187.40000000000003	 4.892607074622367E-4	 101253.79292810828	 102228.94223264445	 102228.94223264443	 
187.5	 4.892284834068163E-4	 101233.36825991602	 102175.31301320942	 102175.31301320941	 
187.60000000000002	 4.891957713569017E-4	 101211.18267639203	 102122.68354640149	 102122.68354640147	 
187.70000000000005	 4.891625712913052E-4	 101187.96867181535	 102070.99839186459	 102070.99839186457	 
187.8	 4.891288831887075E-4	 101165.20867181534	 102020.23744970583	 102020.23744970582	 
187.89999999999998	 4.890947070276606E-4	 101142.97887776504	 101970.40611792637	 101970.40611792635	 
188.0	 4.89060042786587E-4	 101119.35736746753	 101921.47742951024	 101921.47742951023	 
188.10000000000002	 4.890248904437824E-4	 101095.46340865747	 101873.40992882573	 101873.40992882571	 
188.2	 4.889892499774155E-4	 101071.89077707854	 101826.19172337183	 101826.19172337181	 
188.3	 4.889531213655303E-4	 101049.39846586568	 101779.83518219597	 101779.83518219595	 
188.40000000000003	 4.889165045860465E-4	 101027.29782513346	 101734.35373138681	 101734.3537313868	 
188.5	 4.888793996167607E-4	 101004.31013634622	 101689.72343565043	 101689.72343565042	 
188.60000000000002	 4.888418064353475E-4	 100981.30157799387	 101645.91213739547	 101645.91213739545	 
188.7	 4.888037250193613E-4	 100959.05219584286	 101602.91924770689	 101602.91924770687	 
188.8	 4.887651553462367E-4	 100935.98217295953	 101560.72750373177	 101560.72750373176	 
188.90000000000003	 4.8872609739329E-4	 100913.25384344009	 101519.31124145794	 101519.31124145792	 
189.0	 4.88686551137721E-4	 100888.88578852014	 101478.62669316215	 101478.62669316214	 
189.10000000000002	 4.886465165566133E-4	 100866.42180682681	 101438.66350441263	 101438.66350441262	 
189.2	 4.886059936269356E-4	 100844.09997616318	 101399.44915922549	 101399.44915922548	 
